IDQUEST_HT 	CODI_LLAR 	CODI_PERSONA 	TEMPS_TREB_SET 	TEMPS_DIA1 	NOM_DIA1 	TREB_DIA1 	TEMPS_DIA2 	NOM_DIA2 	TREB_DIA2 	TEMPS_DIA3 	NOM_DIA3 	TREB_DIA3 	TEMPS_DIA4 	NOM_DIA4 	TREB_DIA4 	TEMPS_DIA5 	NOM_DIA5 	TREB_DIA5 	TEMPS_DIA6 	NOM_DIA6 	TREB_DIA6 	TEMPS_DIA7 	NOM_DIA7 	TREB_DIA7
   4587102 	     5871 	          02 	          3000 	       600 	       3 	        1 	       600 	       4 	        1 	       600 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       600 	       1 	        1 	       600 	       2 	        1
   4587601 	     5876 	          01 	          2100 	         0 	       6 	        6 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1
   4587701 	     5877 	          01 	          2475 	         0 	       7 	        6 	       435 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	       360 	       6 	        1
   4588501 	     5885 	          01 	             0 	         0 	       6 	        1 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1
   4588502 	     5885 	          02 	             0 	         0 	       6 	        1 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1
   4588801 	     5888 	          01 	          3660 	       180 	       7 	        1 	       600 	       1 	        1 	       600 	       2 	        1 	       600 	       3 	        1 	       600 	       4 	        1 	       600 	       5 	        1 	       480 	       6 	        1
   4588802 	     5888 	          02 	          2370 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6
   4588803 	     5888 	          03 	             0 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1 	         0 	       6 	        1
   4588901 	     5889 	          01 	          4125 	       810 	       1 	        1 	       855 	       2 	        1 	       780 	       3 	        1 	       810 	       4 	        1 	       870 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4589001 	     5890 	          01 	          2550 	       540 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       630 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4589002 	     5890 	          02 	             0 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1 	         0 	       6 	        1 	         0 	       7 	        1
   4589501 	     5895 	          01 	          2235 	         0 	       7 	        6 	       375 	       1 	        1 	       390 	       2 	        1 	       360 	       3 	        1 	       360 	       4 	        1 	       360 	       5 	        1 	       390 	       6 	        1
   4589502 	     5895 	          02 	          2100 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6
   4589701 	     5897 	          01 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4590102 	     5901 	          02 	          3000 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       630 	       1 	        1 	       630 	       2 	        1 	       630 	       3 	        1 	       630 	       4 	        1
   4590302 	     5903 	          02 	             0 	         0 	       6 	        1 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1
   4590402 	     5904 	          02 	          1500 	         0 	       7 	        6 	       300 	       1 	        1 	       300 	       2 	        1 	       300 	       3 	        1 	       300 	       4 	        1 	       300 	       5 	        1 	         0 	       6 	        6
   4590701 	     5907 	          01 	          2490 	       450 	       4 	        1 	       690 	       5 	        1 	       330 	       6 	        1 	         0 	       7 	        6 	         0 	       1 	        6 	       510 	       2 	        1 	       510 	       3 	        1
   4591501 	     5915 	          01 	          3150 	       390 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       690 	       1 	        1 	       690 	       2 	        1 	       690 	       3 	        1 	       690 	       4 	        1
   4593101 	     5931 	          01 	          2505 	       540 	       2 	        1 	       540 	       3 	        1 	       540 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       525 	       1 	        1
   4594001 	     5940 	          01 	          2400 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1
   4594901 	     5949 	          01 	          2550 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1
   4594902 	     5949 	          02 	          2460 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       540 	       2 	        1 	       540 	       3 	        1 	       420 	       4 	        1
   4595201 	     5952 	          01 	          2400 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6
   4595701 	     5957 	          01 	          1680 	       240 	       6 	        1 	       240 	       7 	        1 	       240 	       1 	        1 	       240 	       2 	        1 	       240 	       3 	        1 	       240 	       4 	        1 	       240 	       5 	        1
   4595801 	     5958 	          01 	          2100 	       420 	       6 	        1 	       420 	       7 	        1 	         0 	       1 	        6 	         0 	       2 	        6 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1
   4595802 	     5958 	          02 	          3300 	         0 	       6 	        6 	         0 	       7 	        6 	       660 	       1 	        1 	       660 	       2 	        1 	       660 	       3 	        1 	       660 	       4 	        1 	       660 	       5 	        1
